fecha;NUMERO DE VIAJES (HOJA DE DISTRIB);REPARTO;UNIDAD;PUNTO DE PARTIDA;TIPO DE FLOTA (Propio o Tercero);PESO REQUERIDO;PESO ENTREGADO;PESO ENTREGADO A TIEMPO;NRO ENTREGAS EFECTUADAS (Nro Guias);NRO ENTREGAS RECHAZADAS (Nro Guias);CONSUMO D2;H. SALIDA;FLETE;H.INGRESO;TIEMPO REPARTO;KM INICIAL;KM FINAL;KM RECORRIDO (KM Inicial - KM Final);KM/GL;;;;;;;;;
19/09/2022;60049;LOCAL;KLM-532;Ayacucho, Perú;Propia;11110,00;11110,00;100%;7;0;1,883;8:09;S/ 0,00;10:37:00;2:28:00;562302;562328;26;13,81;;;;;;;;;
19/09/2022;60079;LOCAL;KLM-532;Cajamarca, Perú;Propia;9901,50;9901,50;100%;8;0;1,883;14:25;S/ 0,00;18:26:00;4:01:00;562328;562364;36;19,12;;;;;;;;;
19/09/2022;60077;LOCAL;AKM-892;Huacho, Perú;Propia;4787,45;4732,45;99%;56;3;4,540;13:05;S/ 0,00;19:25:00;6:20:00;139248;139294;46;10,13;;;;;;;;;
19/09/2022;60051;FUNDO;DIP-028;Huánuco, Perú;Propia;2440,00;2440,00;100%;2;0;3,208;7:52;S/ 0,00;13:14:00;5:22:00;92617;92717;100;31,18;;;;;;;;;
19/09/2022;60105;LOCAL;DIP-028;Paita, Perú;Propia;1194,10;1173,10;98%;7;2;1,604;15:38;S/ 0,00;18:55:00;3:17:00;92717;92767;50;31,18;;;;;;;;;
19/09/2022;AUXILIO;FUNDO;BRL-549;Sullana, Perú;Propia;0,00;0,00;0%;0;0;12,123;10:25;S/ 0,00;0:00:00;13:35:00;170555;170828;273;22,52;;;;;;;;;
20/09/2022;60274;FUNDO;DIP-028;Huaycan, Perú;Propia;1673,00;1673,00;100%;5;0;14,252;5:24;S/ 737,21;18:17:00;12:53:00;92767;93075;308;21,61;;;;;;;;;
20/09/2022;60198;LOCAL;AKM-892;Barranca, Perú;Propia;3907,43;3890,43;100%;18;1;3,501;9:29;S/ 1.137,96;14:48:00;5:19:00;139294;139343;49;14,00;;;;;;;;;
20/09/2022;60235;LOCAL;KLM-532;Puno, Perú;Propia;8727,20;8727,20;100%;3;0;3,750;14:16;S/ 3.493,29;18:18:00;4:02:00;562364;562411;47;12,53;;;;;;;;;
20/09/2022;60204;LOCAL;SMG-875;San Ignacio, Perú;Propia;4180,00;4180,00;100%;4;0;0,452;10:35;S/ 4.180,00;13:28:00;2:53:00;61665;61677;12;26,55;;;;;;;;;
20/09/2022;60252;LOCAL;SMG-875;Huaraz, Perú;Propia;1240,70;1240,70;100%;3;0;1,168;16:30;S/ 1.240,70;18:16:00;1:46:00;61677;61708;31;26,55;;;;;;;;;
20/09/2022;60203;FUNDO;M14-016;Pisco, Perú;Propia;4669,00;4669,00;100%;2;0;16,546;10:49;S/ 1.869,35;16:57:00;6:08:00;182114;182229;115;6,95;;;;;;;;;
20/09/2022;60194;LOCAL;PMN-125;Tumbes, Perú;Propia;4960,00;4960,00;100%;6;0;2,463;8:52;S/ 1.246,00;13:28:00;4:36:00;71050;71113;63;25,58;;;;;;;;;
20/09/2022;60254;LOCAL;AKM-892;Chosica, Perú;Propia;2478,00;2478,00;100%;6;0;0,857;16:40;S/ 727,64;18:47:00;2:07:00;139343;139355;12;14,00;;;;;;;;;
21/09/2022;60316;FUNDO;DIP-028;Puerto Maldonado, Perú;Propia;1000,00;1000,00;100%;1;0;5,664;5:00;S/ 419,99;11:24:00;6:24:00;93075;93226;151;26,66;;;;;;;;;
21/09/2022;60380;LOCAL;DIP-028;Abancay, Perú;Propia;801,10;801,10;100%;14;0;1,838;13:58;S/ 410,01;18:53:00;4:55:00;93226;93275;49;26,66;;;;;;;;;
21/09/2022;60315;FUNDO;M14-016;Moquegua, Perú;Propia;4000,00;4000,00;100%;1;0;17,753;5:40;S/ 599,99;14:38:00;8:58:00;182229;182514;285;16,05;;;;;;;;;
21/09/2022;60356;LOCAL;AKM-892;Víctor Larco Herrera, Perú;Propia;4769,05;4736,65;99%;33;1;5,601;10:59;S/ 2.000,15;19:15:00;8:16:00;139355;139422;67;11,96;;;;;;;;;
21/09/2022;60340;LOCAL;SMG-875;Cerro de Pasco, Perú;Propia;1802,00;1448,20;80%;17;2;1,468;10:02;S/ 916,03;14:02:00;4:00:00;61708;61738;30;20,44;;;;;;;;;
21/09/2022;60397;LOCAL;SMG-875;Moyobamba, Perú;Propia;1576,00;1576,00;100%;4;0;1,468;16:10;S/ 643,31;18:37:00;2:27:00;61738;61767;29;19,76;;;;;;;;;
21/09/2022;60335;LOCAL;PMN-125;Huancavelica, Perú;Propia;2000,00;2000,00;100%;11;0;1,397;9:47;S/ 4.191,84;12:53:00;3:06:00;71113;71145;32;22,91;;;;;;;;;
21/09/2022;60350;LOCAL;KLM-532;Camaná, Perú;Propia;7565,70;7565,70;100%;9;1;1,276;10:21;S/ 2.348,03;12:00:00;1:39:00;562411;562429;18;14,10;;;;;;;;;
22/09/2022;60458;FUNDO;DIP-028;Chancay, Perú;Propia;748,00;748,00;100%;2;0;3,596;7:20;S/ 627,99;18:28:00;11:08:00;93275;93383;108;30,03;;;;;;;;;
22/09/2022;60493;LOCAL;DIP-028;Chachapoyas, Perú;Propia;592,60;592,60;100%;4;0;0,666;11:00;S/ 361,99;12:38:00;1:38:00;93383;93403;20;30,03;;;;;;;;;
22/09/2022;60510;LOCAL;DIP-028;Ferreñafe, Perú;Propia;1522,00;1522,00;100%;5;0;1,199;14:30;S/ 631,21;17:57:00;3:27:00;93403;93439;36;30,03;;;;;;;;;
22/09/2022;60475;LOCAL;KLM-532;Moche, Perú;Propia;11820,00;11820,00;100%;2;0;2,482;8:28;S/ 4.728,00;11:55:00;3:27:00;562429;562464;35;14,10;;;;;;;;;
22/09/2022;60528;LOCAL;KLM-532;Jauja, Perú;Propia;6294,25;6294,25;100%;9;0;2,695;15:00;S/ 2.284,63;17:42:00;2:42:00;562464;562502;38;14,10;;;;;;;;;
22/09/2022;60499;LOCAL;SMG-875;Pacasmayo, Perú;Propia;2946,55;2946,55;100%;14;0;1,046;9:55;S/ 1.067,12;13:05:00;3:10:00;61767;61790;23;22,00;;;;;;;;;
22/09/2022;60532;LOCAL;SMG-875;Monsefú, Perú;Propia;1958,95;1912,30;98%;13;1;1,046;15:10;S/ 951,83;17:50:00;2:40:00;61790;61813;23;22,00;;;;;;;;;
22/09/2022;60476;LOCAL;PMN-125;Zarumilla, Perú;Propia;2953,60;2953,60;100%;5;0;2,102;9:10;S/ 992,91;12:45:00;3:35:00;71145;71203;58;27,59;;;;;;;;;
22/09/2022;60514;LOCAL;AKM-892;Puerto Pimentel, Perú;Propia;2771,14;2684,64;97%;45;1;2,663;9:56;S/ 1.252,67;14:05:00;4:09:00;139422;139454;32;12,02;;;;;;;;;
22/09/2022;60542;LOCAL;AKM-892;Concepción, Perú;Propia;4607,00;3822,00;83%;20;4;2,663;15:54;S/ 1.652,79;19:44:00;3:50:00;139454;139485;31;11,64;;;;;;;;;
22/09/2022;60316;FUNDO;M14-016;Chupaca, Perú;Propia;0,00;0,00;0%;0;0;8,310;19:11;S/ 0,00;5:01:00;9:50:00;182514;182823;309;37,18;;;;;;;;;
23/09/2022;60603;LOCAL;AKM-892;Piura, Perú;Propia;5159,90;2480,90;48%;11;4;2,623;9:20;S/ 2.042,03;13:01:00;3:41:00;139485;139520;35;13,34;;;;;;;;;
23/09/2022;60669;LOCAL;AKM-892;Piura, Perú;Propia;1196,40;1196,40;100%;18;0;2,623;15:30;S/ 528,80;18:54:00;3:24:00;139520;139556;36;13,72;;;;;;;;;
23/09/2022;60635;LOCAL;KLM-532;Trujillo,  Perú;Propia;7043,00;7043,00;100%;2;0;2,500;15:20;S/ 2.820,76;18:15:00;2:55:00;562502;562538;36;14,40;;;;;;;;;
23/09/2022;60597;LOCAL;DIP-028;Chiclayo, Perú;Propia;5340,00;5340,00;100%;6;0;2,299;8:32;S/ 1.135,00;13:00:00;4:28:00;93439;93491;52;22,62;;;;;;;;;
23/09/2022;60600;LOCAL;PMN-125;Trujillo,  Perú;Propia;2737,85;2466,85;90%;19;2;1,481;9:05;S/ 928,22;13:37:00;4:32:00;71203;71245;42;28,37;;;;;;;;;
23/09/2022;60633;LOCAL;PMN-125;Trujillo,  Perú;Propia;3586,45;3586,45;100%;6;0;1,481;15:14;S/ 1.193,29;19:25:00;4:11:00;71245;71278;33;22,29;;;;;;;;;
23/09/2022;60625;FUNDO;SMG-875;Cajamarca, Perú;Propia;768,35;768,35;100%;23;0;7,625;5:45;S/ 577,14;12:53:00;7:08:00;61813;62001;188;24,65;;;;;;;;;
23/09/2022;60650;LOCAL;SMG-875;Cajamarca, Perú;Propia;346,50;314,50;91%;10;1;1,346;15:26;S/ 205,47;18:00:00;2:34:00;62001;62034;33;24,52;;;;;;;;;
23/09/2022;60639;FUNDO;M14-016;Chiclayo, Perú;Propia;796,00;720,00;90%;1;2;9,359;5:25;S/ 1.615,95;16:00:00;10:35:00;182823;183171;348;37,18;;;;;;;;;
23/09/2022;60651;JAEN;M14-016;Chiclayo, Perú;Propia;1453,10;1453,10;100%;8;0;16,100;17:24;S/ 813,76;19:12:00;1:48:00;183171;183238;67;4,16;;;;;;;;;
24/09/2022;60732;FUNDO;DIP-028;Chiclayo, Perú;Propia;1076,00;1076,00;100%;3;0;11,758;5:32:00;S/ 446,94;13:30:00;7:58:00;93491;93712;221;18,80;;;;;;;;;
24/09/2022;60735;LOCAL;BRL-549;Lima,  Perú;Propia;2766,50;785,90;28%;6;1;5,729;9:25:00;S/ 1.052,40;12:36:00;3:11:00;170828;170957;129;22,52;;;;;;;;;
24/09/2022;60768;LOCAL;BRL-549;Lima,  Perú;Propia;827,00;495,00;60%;1;4;2,265;9:25:00;S/ 345,18;12:36:00;3:11:00;170957;171008;51;22,52;;;;;;;;;
24/09/2022;60726;LOCAL;KLM-532;Trujillo,  Perú;Propia;5153,50;5119,50;99%;10;1;0,750;9:55:00;S/ 1.441,45;12:20:00;2:25:00;562538;562548;10;13,33;;;;;;;;;
24/09/2022;60742;LOCAL;AKM-892;Piura, Perú;Propia;2676,10;2676,10;100%;21;0;2,222;9:29:00;S/ 1.087,49;12:58:00;3:29:00;139556;139587;31;13,95;;;;;;;;;
24/09/2022;60721;LOCAL;PMN-125;Trujillo,  Perú;Propia;2443,65;2391,60;98%;18;1;1,148;9:28:00;S/ 973,66;13:40:00;4:12:00;71278;71308;30;26,13;;;;;;;;;
24/09/2022;60778;LOCAL;PMN-125;Trujillo,  Perú;Propia;1002,50;1002,50;100%;10;0;1,148;14:43:00;S/ 409,08;16:34:00;1:51:00;71308;71332;24;20,91;;;;;;;;;
24/09/2022;60775;LOCAL;AKM-892;Piura, Perú;Propia;1970,00;1970,00;100%;16;0;2,222;14:36:00;S/ 810,36;19:47:00;5:11:00;139587;139620;33;14,85;;;;;;;;;
24/09/2022;60731;FUNDO;SMG-875;Cajamarca, Perú;Propia;1155,00;1155,00;100%;1;0;8,920;5:18:00;S/ 288,74;12:40:00;7:22:00;62034;62296;262;29,37;;;;;;;;;
26/09/2022;60821;LOCAL;AKM-892;Piura, Perú;Propia;2296,02;2296,02;100%;30;0;2,574;10:38;S/ 949,75;13:50:00;3:12:00;139620;139649;29;11,27;;;;;;;;;
26/09/2022;60814;LOCAL;DIP-028;Chiclayo, Perú;Propia;1748,00;1748,00;100%;8;0;1,011;9:00;S/ 797,76;13:00:00;4:00:00;93712;93731;19;18,80;;;;;;;;;
26/09/2022;60835;LOCAL;PMN-125;Trujillo,  Perú;Propia;757,01;757,01;100%;8;0;1,162;13:34;S/ 304,67;16:42:00;3:08:00;71332;71350;18;15,49;;;;;;;;;
26/09/2022;60872;FUNDO;BRL-549;Lima,  Perú;Propia;1000,00;1000,00;100%;1;0;9,239;6:19;S/ 0,00;19:10:00;12:51:00;171008;171279;271;29,33;;;;;;;;;
26/09/2022;60815;LOCAL;KLM-532;Trujillo,  Perú;Propia;6104,10;6104,10;100%;14;0;3,500;10:10;S/ 2.542,16;14:20:00;4:10:00;562548;562600;52;14,86;;;;;;;;;
26/09/2022;60848;LOCAL;DIP-028;Chiclayo, Perú;Propia;1276,00;1276,00;100%;4;0;1,490;14:18;S/ 580,30;17:01:00;2:43:00;93731;93759;28;18,80;;;;;;;;;
26/09/2022;60828;FUNDO;SMG-875;Cajamarca, Perú;Propia;2400,00;2400,00;100%;1;0;3,379;7:15;S/ 1.200,00;14:33:00;7:18:00;62296;62393;97;28,71;;;;;;;;;
26/09/2022;60829;RECOJO;SMG-875;Cajamarca, Perú;Propia;0,00;0,00;0%;0;0;1,216;0:00;S/ 0,00;0:00:00;0:00:00;62393;62429;36;29,60;;;;;;;;;
27/09/2022;60947;FUNDO;M14-016;Chiclayo, Perú;Propia;192,00;192,00;100%;2;0;8,265;5:20;S/ 596,39;0:00:00;18:40:00;183238;183440;202;24,44;;;;;;;;;
27/09/2022;61021;LOCAL;M14-016;Chiclayo, Perú;Propia;1836,20;1717,20;94%;23;3;1,719;15:32;S/ 789,53;19:09:00;3:37:00;183440;183482;42;24,44;;;;;;;;;
27/09/2022;61027;LOCAL;DIP-028;Chiclayo, Perú;Propia;2024,00;1875,00;93%;13;3;0,911;15:50;S/ 765,05;18:38:00;2:48:00;93798;93820;22;24,16;;;;;;;;;
27/09/2022;60952;LOCAL;DIP-028;Chiclayo, Perú;Propia;4600,00;4600,00;100%;6;0;0,704;8:10;S/ 1.150,00;11:19:00;3:09:00;93759;93776;17;24,16;;;;;;;;;
27/09/2022;60988;LOCAL;DIP-028;Chiclayo, Perú;Propia;1260,00;1260,00;100%;1;0;0,911;13:30;S/ 315,00;15:03:00;1:33:00;93776;93798;22;24,16;;;;;;;;;
27/09/2022;60954;LOCAL;SMG-875;Cajamarca, Perú;Propia;3246,00;3246,00;100%;6;1;2,925;8:23;S/ 852,89;12:12:00;3:49:00;62429;62498;69;23,59;;;;;;;;;
27/09/2022;61006;LOCAL;SMG-875;Cajamarca, Perú;Propia;2810,00;2810,00;100%;6;0;0,825;15:02;S/ 934,24;17:06:00;2:04:00;62498;62518;20;24,24;;;;;;;;;
27/09/2022;60953;LOCAL;BRL-549;Lima,  Perú;Propia;2547,70;2547,70;100%;14;0;1,462;8:20;S/ 873,64;11:40:00;3:20:00;171279;171314;35;23,94;;;;;;;;;
27/09/2022;60950;LOCAL;PMN-125;Trujillo,  Perú;Propia;4360,00;4360,00;100%;4;0;1,449;8:07;S/ 1.089,98;11:40:00;3:33:00;71350;71387;37;25,53;;;;;;;;;
27/09/2022;61007;LOCAL;PMN-125;Trujillo,  Perú;Propia;2647,00;2647,00;100%;6;0;1,449;15:05;S/ 1.783,77;18:24:00;3:19:00;71387;71437;50;34,51;;;;;;;;;
28/09/2022;61093;LOCAL;DIP-028;Chiclayo, Perú;Propia;805,35;805,35;100%;12;0;1,260;9:02;S/ 357,72;11:17:00;2:15:00;93798;93840;42;33,33;;;;;;;;;
28/09/2022;61117;LOCAL;DIP-028;Chiclayo, Perú;Propia;1362,32;1362,32;100%;15;1;1,200;13:30;S/ 534,30;18:11:00;4:41:00;93840;93880;40;33,33;;;;;;;;;
28/09/2022;61114;LOCAL;SMG-875;Cajamarca, Perú;Propia;3115,50;3115,50;100%;7;0;2,608;13:35;S/ 1.309,17;17:52:00;4:17:00;62518;62586;68;26,07;;;;;;;;;
28/09/2022;61090;LOCAL;M14-016;Chiclayo, Perú;Propia;454,84;454,84;100%;2;0;7,520;8:53;S/ 176,05;10:37:00;1:44:00;183482;183529;47;6,25;;;;;;;;;
28/09/2022;61089;FUNDO;BRL-549;Lima,  Perú;Propia;6,00;6,00;100%;1;0;11,949;6:20;S/ 13,00;13:51:00;7:31:00;171314;171600;286;23,94;;;;;;;;;
28/09/2022;61127;LOCAL;M14-016;Chiclayo, Perú;Propia;6049,00;6049,00;100%;8;0;9,121;13:30;S/ 2.227,28;19:21:00;5:51:00;183529;183586;57;6,25;;;;;;;;;
28/09/2022;61095;LOCAL;PMN-125;Trujillo,  Perú;Propia;1215,70;1192,70;98%;14;1;2,075;9:24;S/ 474,24;12:45:00;3:21:00;71437;71479;42;20,25;;;;;;;;;
28/09/2022;61137;LOCAL;PMN-125;Trujillo,  Perú;Propia;2390,10;1589,10;66%;18;2;2,075;14:49;S/ 1.221,52;18:49:00;4:00:00;71479;71532;53;25,55;;;;;;;;;
28/09/2022;60816;FUNDO;KLM-532;Trujillo,  Perú;Propia;0,00;0,00;0%;0;0;11,366;0:00;S/ 0,00;0:00:00;0:00:00;562600;562917;317;27,89;;;;;;;;;
29/09/2022;61227;LOCAL;PMN-125;Trujillo,  Perú;Propia;1890,60;1887,20;100%;16;1;2,123;9:14;S/ 682,06;13:57:00;4:43:00;71532;71578;46;21,67;;;;;;;;;
29/09/2022;61222;FUNDO;BRL-549;Lima,  Perú;Propia;1435,00;1435,00;100%;2;0;11,293;5:13;S/ 591,00;5:22:00;0:09:00;171600;171929;329;29,13;;;;;;;;;
29/09/2022;61298;LOCAL;PMN-125;Trujillo,  Perú;Propia;2279,00;1831,00;80%;16;2;2,123;16:40;S/ 1.037,86;20:15:00;3:35:00;71578;71620;42;19,79;;;;;;;;;
29/09/2022;61224;FUNDO;DIP-028;Chiclayo, Perú;Propia;12,00;12,00;100%;4;0;9,470;6:32;S/ 87,98;12:37:00;6:05:00;93880;94032;152;16,05;;;;;;;;;
29/09/2022;61291;LOCAL;DIP-028;Chiclayo, Perú;Propia;1706,60;1093,50;64%;8;1;1,931;16:24;S/ 1.029,67;19:00:00;2:36:00;94032;94063;31;16,05;;;;;;;;;
29/09/2022;61225;FUNDO;SMG-875;Cajamarca, Perú;Propia;2532,00;2532,00;100%;2;0;3,404;7:15;S/ 855,92;11:06:00;3:51:00;62586;62686;100;29,38;;;;;;;;;
29/09/2022;61289;LOCAL;SMG-875;Cajamarca, Perú;Propia;2742,90;2742,90;100%;18;0;0,747;16:04;S/ 1.037,86;18:31:00;2:27:00;62686;62708;22;29,44;;;;;;;;;
29/09/2022;61293;LOCAL;BRL-549;Lima,  Perú;Propia;3193,30;3193,30;100%;17;0;1,373;16:00;S/ 1.349,11;19:00:00;3:00:00;171929;171969;40;29,13;;;;;;;;;
29/09/2022;61128;RECOJO;M14-016;Chiclayo, Perú;Propia;0,00;0,00;0%;0;0;3,698;0:00;S/ 0,00;0:00:00;0:00:00;183586;183627;41;11,09;;;;;;;;;
29/09/2022;60817;FUNDO;KLM-532;Trujillo,  Perú;Propia;0,00;0,00;0%;0;0;39,047;0:00;S/ 0,00;0:00:00;0:00:00;562917;563224;307;7,86;;;;;;;;;
30/09/2022;61390;LOCAL;PMN-125;Trujillo,  Perú;Propia;3507,70;3498,70;100%;16;1;1,769;9:03;S/ 1.160,93;13:31:00;4:28:00;71620;71662;42;23,75;;;;;;;;;
30/09/2022;61420;LOCAL;PMN-125;Trujillo,  Perú;Propia;1657,96;1654,96;100%;19;1;1,769;15:40;S/ 698,97;18:33:00;2:53:00;71662;71697;35;19,79;;;;;;;;;
30/09/2022;61382;LOCAL;DIP-028;Chiclayo, Perú;Propia;5860,00;5860,00;100%;5;0;0,983;9:05;S/ 0,00;12:49:00;3:44:00;94063;94080;17;17,30;;;;;;;;;
30/09/2022;61407;LOCAL;DIP-028;Chiclayo, Perú;Propia;1750,15;1750,15;100%;23;0;1,445;15:36;S/ 885,04;19:01:00;3:25:00;94080;94105;25;17,30;;;;;;;;;
30/09/2022;61386;FUNDO;BRL-549;Lima,  Perú;Propia;3502,00;3502,00;100%;2;0;2,310;7:48;S/ 1.491,00;11:47:00;3:59:00;171969;172024;55;23,80;;;;;;;;;
30/09/2022;61393;LOCAL;BRL-549;Lima,  Perú;Propia;1286,42;1286,42;100%;1;0;1,596;13:42;S/ 463,11;16:45:00;3:03:00;172024;172062;38;23,80;;;;;;;;;
30/09/2022;61389;FUNDO;M14-016;Chiclayo, Perú;Propia;1574,40;1574,40;100%;1;0;4,490;7:06;S/ 393,60;10:33:00;3:27:00;183627;183733;106;23,61;;;;;;;;;
30/09/2022;61423;LOCAL;BRL-549;Lima, Perú;Propia;1380,00;1380,00;100%;1;0;1,176;16:10;S/ 386,40;18:44:00;2:34:00;172062;172090;28;23,80;;;;;;;;;
30/09/2022;61388;LOCAL;M14-016;Callao, Perú;Propia;3196,00;3196,00;100%;3;0;1,228;11:10;S/ 1.102,69;13:08:00;1:58:00;183733;183762;29;23,61;;;;;;;;;
30/09/2022;61384;FUNDO;SMG-875;Arequipa, Perú;Propia;324,00;324,00;100%;1;0;9,160;7:30;S/ 0,00;13:40:00;6:10:00;62708;62964;256;27,95;;;;;;;;;
30/09/2022;61410;LOCAL;SMG-875;Trujillo, Perú;Propia;2357,25;2357,25;100%;4;0;0,796;15:33;S/ 599,93;17:30:00;1:57:00;62964;62986;22;27,62;;;;;;;;;
30/09/2022;61447;JAEN;M14-016;Chiclayo, Perú;Propia;815,50;815,00;100%;0;0;1,271;19:14;S/ 140,96;20:42:00;1:28:00;183762;183792;30;23,61;;;;;;;;;
01/10/2022;61504;LOCAL;DIP-028;Chimbote, Perú;Propia;2500,85;2500,85;100%;14;0;0,96;9:56:00;S/ 1.040,38;13:09:00;3:13:00;94105;94125;20;20,87;;;;;;;;;
01/10/2022;61517;FUNDO;SMG-875;Piura, Perú;Propia;1382,65;1382,65;100%;15;0;9,20;5:30:00;S/ 863,52;13:37:00;8:07:00;62986;63170;184;20,00;;;;;;;;;
01/10/2022;61551;LOCAL;SMG-875;Cusco, Perú;Propia;950,00;950,00;100%;1;0;1,00;15:20:00;S/ 1.680,00;18:49:00;3:29:00;63170;63190;20;20,00;;;;;;;;;
01/10/2022;61551;LOCAL;DIP-028;Huancayo, Perú;Propia;950,00;950,00;100%;1;0;0,96;15:30:00;S/ 1.680,00;18:55:00;3:25:00;94125;94146;21;21,91;;;;;;;;;
01/10/2022;61505;LOCAL;BRL-549;Iquitos, Perú;Propia;1509,45;1509,45;100%;8;0;2,950;8:29:00;S/ 536,56;12:58:00;4:29:00;172090;172129;39;13,22;;;;;;;;;
01/10/2022;61502;LOCAL;PMN-125;Pucallpa, Perú;Propia;1983,79;1887,84;95%;20;1;1,83;9:24:00;S/ 763,17;12:45:00;3:21:00;71697;71739;42;22,98;;;;;;;;;
01/10/2022;61506;LOCAL;AKM-892;Juliaca, Perú;Propia;500,00;500,00;100%;1;0;2,42;11:32:00;S/ 0,00;13:30:00;1:58:00;139649;139684;35;14,49;;;;;;;;;
01/10/2022;61568;LOCAL;PMN-125;Tacna, Perú;Propia;2206,00;2151,00;98%;13;2;1,26;16:05:00;S/ 1.185,48;18:52:00;2:47:00;71739;71768;29;22,98;;;;;;;;;
01/10/2022;61518;FUNDO;KLM-532;Ica, Perú;Propia;9540,00;9540,00;100%;1;0;23,416;6:23:00;S/ 4.102,18;14:55:00;8:32:00;563229;563543;314;13,41;;;;;;;;;
01/10/2022;61570;JAEN;M14-016;Tarapoto, Perú;Propia;4870,35;4870,35;100%;0;0;8,533;0:00:00;S/ 0,00;0:00:00;0:00:00;183792;183819;27;3,16;;;;;;;;;
03/10/2022;61657;FUNDO;M14-016;Ayacucho, Perú;Propia;1500,00;1500,00;100%;1;0;2,244;14:44:00;S/ 644,99;18:22:00;3:38:00;183819;183843;24;10,70;;;;;;;;;
03/10/2022;61622;FUNDO;KLM-532;Cajamarca, Perú;Propia;10000,00;10000,00;100%;1;0;20,464;5:50:00;S/ 0,00;6:40:00;0:50:00;563543;563830;287;14,02;;;;;;;;;
03/10/2022;61619;FUNDO;SMG-875;Huacho, Perú;Propia;1003,00;1003,00;100%;1;0;3,121;7:05:00;S/ 551,65;11:11:00;4:06:00;63190;63290;100;32,04;;;;;;;;;
03/10/2022;61665;LOCAL;SMG-875;Huánuco, Perú;Propia;2067,80;1887,80;91%;31;4;0,749;15:38:00;S/ 1.020,98;19:05:00;3:27:00;63291;63315;24;32,04;;;;;;;;;
03/10/2022;61605;LOCAL;AKM-892;Paita, Perú;Propia;4910,00;4910,00;100%;4;9;1,38;9:05:00;S/ 1.755,84;11:00:00;1:55:00;139685;139705;20;14,49;;;;;;;;;
03/10/2022;61654;LOCAL;AKM-892;Sullana, Perú;Propia;3634,95;3617,95;100%;28;1;2,21;14:22:00;S/ 1.522,08;19:29:00;5:07:00;139706;139738;32;14,48;;;;;;;;;
03/10/2022;61607;LOCAL;DIP-028;Huaycan, Perú;Propia;2673,30;2673,30;100%;6;0;0,79;9:30:00;S/ 1.134,90;13:17:00;3:47:00;94146;94166;20;25,35;;;;;;;;;
03/10/2022;61551;LOCAL;DIP-028;Barranca, Perú;Propia;950,00;950,00;100%;1;0;0,79;15:41:00;S/ 1.680,00;19:42:00;4:01:00;94166;94186;20;25,35;;;;;;;;;
03/10/2022;61551;LOCAL;PMN-125;Puno, Perú;Propia;950,00;950,00;100%;1;0;1,395;15:41:00;S/ 1.680,00;19:42:00;4:01:00;71768;71790;22;15,77;;;;;;;;;
03/10/2022;61616;LOCAL;BRL-549;San Ignacio, Perú;Propia;3479,00;3479,00;100%;8;0;3,550;10:20:00;S/ 1.504,02;13:27:00;3:07:00;172129;172176;47;13,24;;;;;;;;;
03/10/2022;61664;LOCAL;BRL-549;Huaraz, Perú;Propia;1296,00;1284,00;99%;10;2;2,040;3:17:00;S/ 705,08;6:05:00;2:48:00;172176;172203;27;13,24;;;;;;;;;
04/10/2022;61738;LOCAL;AKM-892;Pisco, Perú;Propia;5194,90;5173,90;100%;15;1;2,00;9:05:00;S/ 1.470,32;13:53:00;4:48:00;139738;139760;22;11,02;;;;;;;;;
04/10/2022;61734;LOCAL;DIP-028;Tumbes, Perú;Propia;3760,00;3760,00;100%;4;0;0,568;8:13:00;S/ 939,98;10:20:00;2:07:00;94186;94199;13;22,89;;;;;;;;;
04/10/2022;61735;LOCAL;PMN-125;Chosica, Perú;Propia;3306,00;3306,00;100%;5;0;2,430;8:46:00;S/ 838,00;13:22:00;4:36:00;71790;71847;57;23,46;;;;;;;;;
04/10/2022;61794;LOCAL;PMN-125;Puerto Maldonado, Perú;Propia;1437,50;1427,50;99%;7;2;1,190;6:37:00;S/ 805,43;19:42:00;13:05:00;71847;71875;28;23,53;;;;;;;;;
04/10/2022;61737;LOCAL;SMG-875;Abancay, Perú;Propia;3993,50;3993,50;100%;17;0;1,30;9:05:00;S/ 799,15;12:54:00;3:49:00;63315;63335;20;15,38;;;;;;;;;
04/10/2022;61812;LOCAL;AKM-892;Moquegua, Perú;Propia;3107,20;2437,35;78%;13;10;2,90;16:02:00;S/ 1.286,41;19:24:00;3:22:00;139760;139792;32;11,02;;;;;;;;;
04/10/2022;61740;LOCAL;KLM-532;Víctor Larco Herrera, Perú;Propia;6867,00;6867,00;100%;7;0;5,201;9:24:00;S/ 2.426,77;13:34:00;4:10:00;563830;563872;42;8,08;;;;;;;;;
04/10/2022;61802;LOCAL;KLM-532;Cerro de Pasco, Perú;Propia;5660,00;5660,00;100%;11;0;1,649;15:48:00;S/ 1.665,08;18:05:00;2:17:00;563872;563885;13;7,88;;;;;;;;;
04/10/2022;61815;LOCAL;M14-016;Moyobamba, Perú;Propia;6633,70;6628,70;100%;9;1;1,774;16:12:00;S/ 2.555,44;18:51:00;2:39:00;183843;183882;39;21,98;;;;;;;;;
04/10/2022;61792;LOCAL;SMG-875;Huancavelica, Perú;Propia;3779,00;3753,00;99%;11;1;1,36;15:20:00;S/ 1.228,84;18:41:00;3:21:00;63336;63357;21;15,44;;;;;;;;;
04/10/2022;61736;FUNDO;BRL-549;Camaná, Perú;Propia;523,00;523,00;100%;1;0;6,627;6:40:00;S/ 210,12;11:33:00;4:53:00;172203;172343;140;21,13;;;;;;;;;
