CODIGO;NOMBRE_UNIVERSIDAD;TIPO_GESTION;DEPARTAMENTO_FILIAL;NOMBRE_FILIAL;CODIGO_CLASE_PROGRAMA;NOMBRE_CLASE_PROGRAMA;NOMBRE_PROGRAMA;ANIO_PERIODO;Cant_Carnes
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-IQUITOS;83;PESCA;ESC. DE ACUICULTURA;2018;113
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-IQUITOS;91;SALUD;DOCTORADO EN CIENCIAS DE ENFERMERIA;2018;3
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-IQUITOS;91;SALUD;ESC. BROMATOLOGIA Y NUTRICION;2018;326
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-IQUITOS;91;SALUD;ESC. DE ENFERMERIA;2018;264
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-IQUITOS;91;SALUD;ESC. DE FARMACIA Y BIOQUIMICA;2018;352
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-IQUITOS;91;SALUD;ESC. DE MEDICINA HUMANA;2018;358
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-IQUITOS;91;SALUD;ESC. DE ODONTOLOGIA;2018;217
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-REQUENA;19;OTROS PROGRAMAS EN EDUCACIÓN;MAESTRIA EN EDUCACION CON MENCION EN GESTION EDUCATIVA;2018;5
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-REQUENA;41;ADMINISTRACIÓN Y COMERCIO;ESC. DE ADMINISTRACION;2018;1
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-REQUENA;41;ADMINISTRACIÓN Y COMERCIO;ESC. DE CONTABILIDAD;2018;12
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-YURIMAGUAS;41;ADMINISTRACIÓN Y COMERCIO;ESC. DE CONTABILIDAD;2018;7
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-YURIMAGUAS;41;ADMINISTRACIÓN Y COMERCIO;ESC. DE NEGOC. INTERN. Y TURISMO;2018;2
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-YURIMAGUAS;52;MEDIO AMBIENTE;MAESTRIA EN CIENCIAS EN GESTION AMBIENTAL;2018;2
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-YURIMAGUAS;81;AGRICULTURA;ESC. DE AGRONOMIA;2018;40
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-YURIMAGUAS;81;AGRICULTURA;ESC. DE ZOOTECNIA;2018;27
11;UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA;PUBLICO;LORETO;UNAP-YURIMAGUAS;83;PESCA;ESC. DE ACUICULTURA;2018;7
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;1;SERVICIOS PERSONALES;TURISMO;2018;432
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;11;EDUCACIÓN INICIAL Y PRIMARIA;EDUCACION INICIAL;2018;404
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;11;EDUCACIÓN INICIAL Y PRIMARIA;EDUCACION PRIMARIA;2018;283
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;12;EDUCACIÓN SECUNDARIA;EDUCACIÓN SECUNDARIA DE LA ESPECIALIDAD DE CIENCIA, TECNOLOGÍA Y AMBIENTE;2018;26
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;12;EDUCACIÓN SECUNDARIA;EDUCACIÓN SECUNDARIA DE LA ESPECIALIDAD DE CIENCIAS SOCIALES;2018;222
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;12;EDUCACIÓN SECUNDARIA;EDUCACIÓN SECUNDARIA DE LA ESPECIALIDAD DE LENGUA, LITERATURA, PSICOLOGÍA Y FILOSOFÍA;2018;305
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;12;EDUCACIÓN SECUNDARIA;EDUCACIÓN SECUNDARIA DE LA ESPECIALIDAD DE MATEMÁTICA, FÍSICA, COMPUTACIÓN E INFORMÁTICA;2018;107
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;15;EDUCACIÓN FÍSICA;EDUCACION FISICA;2018;293
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;19;OTROS PROGRAMAS EN EDUCACIÓN;EDUCACION CIENCIAS;2018;44
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;19;OTROS PROGRAMAS EN EDUCACIÓN;EDUCACION LETRAS;2018;90
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;21;ARTE;ARTE;2018;292
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;22;HUMANIDADES;ANTROPOLOGIA;2018;439
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;INGENIERIA ECONOMICA;2018;696
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;SOCIOLOGIA;2018;378
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;32;PERIODISMO E INFORMACIÓN;CIENCIAS DE LA COMUNICACION SOCIAL;2018;387
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION;2018;570
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;CIENCIAS CONTABLES;2018;787
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;42;DERECHO;DERECHO;2018;586
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;51;CIENCIAS BIOLÓGICAS Y AFINES;BIOLOGIA;2018;377
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;53;CIENCIAS FÍSICAS Y QUÍMICAS;FISICO-MATEMATICA;2018;197
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;53;CIENCIAS FÍSICAS Y QUÍMICAS;INGENIERIA GEOLOGICA;2018;538
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;53;CIENCIAS FÍSICAS Y QUÍMICAS;INGENIERIA QUIMICA;2018;277
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;54;MATEMÁTICAS Y ESTADÍSTICA;INGENIERIA ESTADISTICA E INFORMATICA;2018;193
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;61;INFORMÁTICA;INGENIERIA DE SISTEMAS;2018;413
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;INGENIERIA ELECTRONICA;2018;337
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;INGENIERIA MECANICA ELECTRICA;2018;430
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;INGENIERIA METALURGICA;2018;312
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA DE MINAS;2018;521
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;ARQUITECTURA Y URBANISMO;2018;594
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERIA CIVIL;2018;728
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERIA TOPOGRAFICA Y AGRIMENSURA;2018;507
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;81;AGRICULTURA;INGENIERIA AGRICOLA;2018;500
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;81;AGRICULTURA;INGENIERIA AGROINDUSTRIAL;2018;252
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;81;AGRICULTURA;INGENIERIA AGRONOMICA;2018;335
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;84;VETERINARIA;MEDICINA VETERINARIA Y ZOOTECNIA;2018;429
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;91;SALUD;ENFERMERIA;2018;443
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;91;SALUD;MEDICINA HUMANA;2018;290
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;91;SALUD;NUTRICION HUMANA;2018;323
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;91;SALUD;ODONTOLOGIA;2018;300
12;UNIVERSIDAD NACIONAL DEL ALTIPLANO;PUBLICO;PUNO;UNA-SEDE PRINCIPAL;92;BIENESTAR;TRABAJO SOCIAL;2018;592
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;11;EDUCACIÓN INICIAL Y PRIMARIA;INICIAL;2018;180
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;11;EDUCACIÓN INICIAL Y PRIMARIA;PRIMARIA;2018;173
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;22;HUMANIDADES;HISTORIA Y GEOGRAFIA;2018;133
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;23;IDIOMAS;LENGUA Y LITERATURA;2018;167
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;ECONOMIA;2018;635
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;32;PERIODISMO E INFORMACIÓN;CIENCIAS Y TECNOLOGIA DE LA COMUNICACION;2018;304
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;CIENCIAS ADMINISTRATIVAS;2018;1101
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;CIENCIAS ADMINISTRATIVAS-SULLANA;2018;169
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;CIENCIAS CONTABLES Y FINANCIERAS;2018;1108
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;CIENCIAS CONTABLES Y FINANCIERAS-SULLANA;2018;159
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;42;DERECHO;DERECHO Y CIENCIAS POLITICAS;2018;388
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;51;CIENCIAS BIOLÓGICAS Y AFINES;BIOLOGIA;2018;262
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;51;CIENCIAS BIOLÓGICAS Y AFINES;BIOLOGIA-SULLANA;2018;19
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;52;MEDIO AMBIENTE;INGENIERIA AMBIENTAL Y SEGURIDAD INDUSTRIAL;2018;181
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;53;CIENCIAS FÍSICAS Y QUÍMICAS;FISICA;2018;77
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;53;CIENCIAS FÍSICAS Y QUÍMICAS;INGENIERIA GEOLOGICA;2018;436
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;53;CIENCIAS FÍSICAS Y QUÍMICAS;INGENIERIA QUIMICA;2018;405
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;54;MATEMÁTICAS Y ESTADÍSTICA;ESTADISTICA;2018;182
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;54;MATEMÁTICAS Y ESTADÍSTICA;MATEMATICA;2018;137
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;61;INFORMÁTICA;INGENIERIA INFORMATICA;2018;387
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;61;INFORMÁTICA;INGENIERIA INFORMATICA-SULLANA;2018;96
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;ELECTRONICA Y TELECOMUNICACIONES;2018;388
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;ELECTRONICA Y TELECOMUNICACIONES-SULLANA;2018;39
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;INGENIERIA MECATRONICA;2018;252
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA DE MINAS;2018;551
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA DE MINAS-SULLANA;2018;159
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA DE PETROLEO;2018;489
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA INDUSTRIAL;2018;460
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;ARQUITECTURA Y URBANISMO;2018;396
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERIA CIVIL;2018;497
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERIA CIVIL-SULLANA;2018;41
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;81;AGRICULTURA;AGRONOMIA;2018;489
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;81;AGRICULTURA;AGRONOMIA-SULLANA;2018;60
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;81;AGRICULTURA;INGENIERIA AGRICOLA;2018;288
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;81;AGRICULTURA;INGENIERIA AGROINDUSTRIAL;2018;299
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;81;AGRICULTURA;INGENIERIA AGROINDUSTRIAL-SULLANA;2018;140
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;81;AGRICULTURA;ZOOTECNIA;2018;171
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;83;PESCA;INGENIERIA PESQUERA;2018;365
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;84;VETERINARIA;MEDICINA VETERINARIA;2018;276
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;91;SALUD;ENFERMERIA;2018;139
13;UNIVERSIDAD NACIONAL DE PIURA;PUBLICO;PIURA;UNP-SEDE PRINCIPAL;91;SALUD;MEDICINA HUMANA;2018;274
14;UNIVERSIDAD PERUANA CAYETANO HEREDIA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];2;SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL;MAESTRÍA EN ERGONOMÍA Y PSICOSOCIOLOGÍA APLICADA AL TRABAJO;2018;1
14;UNIVERSIDAD PERUANA CAYETANO HEREDIA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];2;SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL;SALUD PUBLICA;2018;1
14;UNIVERSIDAD PERUANA CAYETANO HEREDIA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;MAESTRIA EN PSICOLOGIA CLINICA CON MENCION EN TERAPIA INFANTIL Y DEL ADOLESCENTE;2018;1
14;UNIVERSIDAD PERUANA CAYETANO HEREDIA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;MS. PSICOLOGIA CLINICA;2018;2
14;UNIVERSIDAD PERUANA CAYETANO HEREDIA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;MS. PSICOLOGIA EDUCACIONAL;2018;1
14;UNIVERSIDAD PERUANA CAYETANO HEREDIA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;PSICOLOGIA;2018;5
14;UNIVERSIDAD PERUANA CAYETANO HEREDIA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];51;CIENCIAS BIOLÓGICAS Y AFINES;BIOLOGIA;2018;6
14;UNIVERSIDAD PERUANA CAYETANO HEREDIA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];52;MEDIO AMBIENTE;PROGRAMA MBA EN GESTIÓN INTEGRAL DEL AGUA;2018;1
14;UNIVERSIDAD PERUANA CAYETANO HEREDIA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];53;CIENCIAS FÍSICAS Y QUÍMICAS;QUIMICA;2018;1
